0.09349114224201785,-0.43422348293226565,0.14228537482571338,0.16999999999999998,0.5
1.8682154134971534,1.7540466318883539,0.5958312183912007,0.21000000000000002,0.5
33.29020181204028,32.88198560086602,0.2967837888257324,0.23000000000000007,0.475
15.649211695731756,14.894474811214078,0.0002631154823271475,0.23000000000000004,0.525
0.7221099930927692,-0.007491450056291882,0.00039855685093547036,0.12999999999999998,0.6
-17.282663157313024,-16.019758849385045,2.202904307927981,0.2900000000000001,0.65
31.80877128218092,31.496995404929162,0.37822412274823375,0.19000000000000003,0.5
7.197399284330413,6.5360756148027495,0.08867633047233434,0.25000000000000006,0.5
33.370091466685224,36.85245273509203,3.832361268406804,0.15,0.2
17.566465462114323,17.076952894090727,0.10048743197640564,0.19000000000000003,0.4
17.650390582314913,17.52679904273237,0.5014084604174557,0.15,0.475
-14.062427902493479,-14.91018673229895,0.10724117019453006,0.23000000000000004,0.725
18.94753003407156,18.53308010071718,0.11555006664562059,0.23000000000000004,0.3
0.34525984733478554,-0.008088368063899764,0.4266517846013135,0.23000000000000004,0.55
-30.22954427785403,6.945263196002043,37.75980747385608,0.21000000000000002,0.375
24.25324319238137,24.948909267498188,1.3906660751168196,0.3700000000000001,0.325
-16.301188748787304,-16.760021922439247,0.3061668263480588,0.19000000000000003,0.575
-3.6597975741755575,-3.9995504703174873,0.5002471038580709,0.19,0.65
8.008149342849851,7.442239221671284,0.1840898788214322,0.25,0.5
-1.5355276936093092,-2.0623453457555287,0.14818234785378287,0.25,0.425
7.406544355465374,6.729577935994461,0.048033580529087995,0.25,0.475
8.810974794226155,9.710042736357368,1.6690679421312145,0.2700000000000001,0.5
-9.610435090512834,-10.20520217753925,0.14023291297358426,0.21000000000000002,0.525
-1.4570325090576923,-2.080488862153851,0.3365436469038424,0.3100000000000001,0.65
-10.451895348871417,-10.778764178511363,0.36313117036005155,0.19,0.5
-15.725771660616914,-16.6388940782637,0.13187758235320882,0.27,0.775
8.02535626822036,7.50594317821281,0.39558690999244905,0.2900000000000001,0.625
-9.995403197146173,-10.538305568350722,0.4070976287954534,0.25000000000000006,0.7
18.436310778974736,19.41560902772796,1.6042982487532242,0.25000000000000006,0.375
-36.1727509153775,-36.804078555306134,0.5686723600713603,0.25,0.95
36.25980621447974,35.830065282999975,0.0002590685202391745,0.23000000000000004,0.2
0.10269842216155993,-0.645661490286107,0.026640087552334147,0.25000000000000006,0.525
45.537677306610874,45.07303798204107,0.0003606754301982063,0.19000000000000003,0.275
5.534048638223727,4.868754878521414,0.1397062402976877,0.23000000000000004,0.575
14.46532972040794,14.18850896362046,0.3931792432125173,0.27,0.4
-14.358860231197193,-15.036468823183839,0.2423914080133574,0.2700000000000001,0.65
6.926239413676254,6.364884302124185,0.19864488844793177,0.31000000000000005,0.45
7.995991087958094,7.507792925137188,0.341801837179093,0.33000000000000007,0.5
0.8924717968496949,-0.007241337594270192,0.0002868655560301726,0.2500000000000001,0.65
0.5965749381782729,-0.008100176428418848,0.15032488539330985,0.23000000000000004,0.525
-7.304609954160472,-7.888908716279886,0.42070123788058755,0.23000000000000004,0.775
4.563401731074758,3.9609059368955903,0.052504205820829805,0.23000000000000004,0.425
-9.988658450947971,-10.630467949755708,0.093190501192259,0.31000000000000005,0.425
7.881719779152755,7.401286730498446,0.19456695134569385,0.25000000000000006,0.425
-14.954146557906231,-15.390543070685107,0.41360348722112494,0.25000000000000006,0.6
